class,image_path,name,xmax,xmin,ymax,ymin
3.0,a2e954b5638c6d9da50060dc823f714e.jpg,GARBAGE,767.0,699.0,230.0,178.0
2.0,a2e954b5638c6d9da50060dc823f714e.jpg,POTHOLES,650.0,434.0,404.0,246.0
3.0,a2e954b5638c6d9da50060dc823f714e.jpg,GARBAGE,943.0,841.0,245.0,180.0
9.0,b6f8d587ddda7a2171122779e7c9deb2.jpg,CLUTTER_SIDEWALK,801.0,240.0,390.0,285.0
3.0,b6f8d587ddda7a2171122779e7c9deb2.jpg,GARBAGE,631.0,546.0,408.0,356.0
3.0,b6f8d587ddda7a2171122779e7c9deb2.jpg,GARBAGE,472.0,400.0,367.0,316.0
3.0,b6f8d587ddda7a2171122779e7c9deb2.jpg,GARBAGE,687.0,578.0,372.0,321.0
2.0,c507ed3bf93b145b767be3b50eff996c.jpg,POTHOLES,613.0,524.0,362.0,285.0
2.0,c507ed3bf93b145b767be3b50eff996c.jpg,POTHOLES,591.0,489.0,330.0,242.0
3.0,6977a44c296653f9810943a23a754354.jpg,GARBAGE,106.0,-35.0,346.0,228.0
3.0,6977a44c296653f9810943a23a754354.jpg,GARBAGE,919.0,807.0,324.0,251.0
3.0,6977a44c296653f9810943a23a754354.jpg,GARBAGE,923.0,813.0,383.0,310.0
3.0,6977a44c296653f9810943a23a754354.jpg,GARBAGE,855.0,638.0,275.0,182.0
3.0,6977a44c296653f9810943a23a754354.jpg,GARBAGE,1025.0,756.0,312.0,174.0
7.0,1572751507fb291bc7e3b3a1071c9c01.jpg,BAD_BILLBOARD,669.0,606.0,196.0,140.0
4.0,b6c51082e8fcda21221cbd628a7b2124.jpg,CONSTRUCTION_ROAD,1142.0,383.0,538.0,153.0
4.0,b6c51082e8fcda21221cbd628a7b2124.jpg,CONSTRUCTION_ROAD,548.0,-172.0,596.0,176.0
3.0,6314060b6cba662ef16ae8e2b643589a.jpg,GARBAGE,385.0,274.0,554.0,497.0
3.0,6314060b6cba662ef16ae8e2b643589a.jpg,GARBAGE,610.0,512.0,477.0,403.0
3.0,6314060b6cba662ef16ae8e2b643589a.jpg,GARBAGE,568.0,472.0,314.0,240.0
3.0,6314060b6cba662ef16ae8e2b643589a.jpg,GARBAGE,601.0,518.0,260.0,192.0
3.0,619842e229e93c071f2044f9b0c2c2a8.jpg,GARBAGE,297.0,261.0,263.0,234.0
1.0,619842e229e93c071f2044f9b0c2c2a8.jpg,FADED_SIGNAGE,364.0,298.0,204.0,143.0
9.0,619842e229e93c071f2044f9b0c2c2a8.jpg,CLUTTER_SIDEWALK,360.0,164.0,300.0,210.0
3.0,619842e229e93c071f2044f9b0c2c2a8.jpg,GARBAGE,266.0,214.0,279.0,241.0
7.0,619842e229e93c071f2044f9b0c2c2a8.jpg,BAD_BILLBOARD,733.0,577.0,191.0,95.0
4.0,619842e229e93c071f2044f9b0c2c2a8.jpg,CONSTRUCTION_ROAD,383.0,298.0,248.0,178.0
9.0,619842e229e93c071f2044f9b0c2c2a8.jpg,CLUTTER_SIDEWALK,254.0,-19.0,369.0,239.0
3.0,2c54c883c76394f3297fbb4e4229ebba.jpg,GARBAGE,609.0,537.0,285.0,229.0
3.0,32b93c7f77b655c5aa697d2ceb8f9fc6.jpg,GARBAGE,593.0,531.0,288.0,237.0
8.0,32b93c7f77b655c5aa697d2ceb8f9fc6.jpg,SAND_ON_ROAD,526.0,-46.0,624.0,171.0
0.0,e0dc8bedc99ae728628eb20d10dfc7a9.jpg,GRAFFITI,892.0,822.0,276.0,227.0
0.0,e0dc8bedc99ae728628eb20d10dfc7a9.jpg,GRAFFITI,798.0,730.0,279.0,222.0
3.0,e0dc8bedc99ae728628eb20d10dfc7a9.jpg,GARBAGE,77.0,-13.0,453.0,393.0
0.0,e0dc8bedc99ae728628eb20d10dfc7a9.jpg,GRAFFITI,850.0,775.0,279.0,224.0
9.0,4c59d66745407d6cec0445e480667b57.jpg,CLUTTER_SIDEWALK,1107.0,516.0,412.0,182.0
9.0,4c59d66745407d6cec0445e480667b57.jpg,CLUTTER_SIDEWALK,462.0,-151.0,378.0,167.0
3.0,4c59d66745407d6cec0445e480667b57.jpg,GARBAGE,873.0,766.0,326.0,242.0
3.0,c73914da78a4cab3f89af612dfaf5972.jpg,GARBAGE,432.0,308.0,361.0,272.0
3.0,c73914da78a4cab3f89af612dfaf5972.jpg,GARBAGE,893.0,676.0,403.0,230.0
3.0,c73914da78a4cab3f89af612dfaf5972.jpg,GARBAGE,438.0,333.0,319.0,233.0
3.0,c73914da78a4cab3f89af612dfaf5972.jpg,GARBAGE,647.0,553.0,400.0,315.0
3.0,c73914da78a4cab3f89af612dfaf5972.jpg,GARBAGE,350.0,174.0,362.0,256.0
3.0,c73914da78a4cab3f89af612dfaf5972.jpg,GARBAGE,1019.0,722.0,410.0,227.0
3.0,c73914da78a4cab3f89af612dfaf5972.jpg,GARBAGE,783.0,605.0,390.0,265.0
2.0,35bb95971813be2b0d02fcbd7aa5402a.jpg,POTHOLES,517.0,412.0,339.0,231.0
7.0,101a891fda63b45ecf019e56cb1bc465.jpg,BAD_BILLBOARD,746.0,316.0,141.0,2.0
4.0,c8f938cf5313ac68679508ae27889b80.jpg,CONSTRUCTION_ROAD,846.0,479.0,202.0,99.0
4.0,c8f938cf5313ac68679508ae27889b80.jpg,CONSTRUCTION_ROAD,562.0,297.0,191.0,91.0
4.0,c8f938cf5313ac68679508ae27889b80.jpg,CONSTRUCTION_ROAD,391.0,43.0,193.0,81.0
4.0,c8f938cf5313ac68679508ae27889b80.jpg,CONSTRUCTION_ROAD,630.0,261.0,304.0,135.0
4.0,c8f938cf5313ac68679508ae27889b80.jpg,CONSTRUCTION_ROAD,141.0,-47.0,187.0,75.0
4.0,c8f938cf5313ac68679508ae27889b80.jpg,CONSTRUCTION_ROAD,1007.0,464.0,350.0,136.0
4.0,c8f938cf5313ac68679508ae27889b80.jpg,CONSTRUCTION_ROAD,305.0,-101.0,314.0,125.0
3.0,2d2b939fc3ca6ee7de21a05c9118421a.jpg,GARBAGE,711.0,591.0,379.0,305.0
9.0,2d2b939fc3ca6ee7de21a05c9118421a.jpg,CLUTTER_SIDEWALK,528.0,72.0,393.0,285.0
9.0,2d2b939fc3ca6ee7de21a05c9118421a.jpg,CLUTTER_SIDEWALK,951.0,418.0,409.0,275.0
2.0,64bcc77a6d1729686ad47e15745ba2ec.jpg,POTHOLES,563.0,423.0,536.0,336.0
2.0,64bcc77a6d1729686ad47e15745ba2ec.jpg,POTHOLES,450.0,272.0,491.0,318.0
9.0,3ecd8cf9962d7db3635af6a0885a8381.jpg,CLUTTER_SIDEWALK,749.0,109.0,406.0,209.0
9.0,3ecd8cf9962d7db3635af6a0885a8381.jpg,CLUTTER_SIDEWALK,399.0,-132.0,397.0,191.0
9.0,3ecd8cf9962d7db3635af6a0885a8381.jpg,CLUTTER_SIDEWALK,1020.0,445.0,422.0,223.0
9.0,ca5275d8d645ff6c4bdb4d14568eef7f.jpg,CLUTTER_SIDEWALK,795.0,391.0,309.0,218.0
9.0,ca5275d8d645ff6c4bdb4d14568eef7f.jpg,CLUTTER_SIDEWALK,468.0,-113.0,283.0,190.0
3.0,ca5275d8d645ff6c4bdb4d14568eef7f.jpg,GARBAGE,562.0,479.0,280.0,230.0
3.0,ca5275d8d645ff6c4bdb4d14568eef7f.jpg,GARBAGE,296.0,231.0,342.0,291.0
10.0,944aa7dd95f42a1510e67449621a39b7.jpg,UNKEPT_FACAD,956.0,810.0,313.0,237.0
0.0,944aa7dd95f42a1510e67449621a39b7.jpg,GRAFFITI,674.0,589.0,280.0,226.0
0.0,944aa7dd95f42a1510e67449621a39b7.jpg,GRAFFITI,806.0,762.0,267.0,234.0
0.0,944aa7dd95f42a1510e67449621a39b7.jpg,GRAFFITI,768.0,656.0,285.0,219.0
4.0,65fb74515ef30eb963f812041a6b84fd.jpg,CONSTRUCTION_ROAD,925.0,523.0,280.0,137.0
4.0,65fb74515ef30eb963f812041a6b84fd.jpg,CONSTRUCTION_ROAD,413.0,15.0,268.0,123.0
4.0,65fb74515ef30eb963f812041a6b84fd.jpg,CONSTRUCTION_ROAD,666.0,291.0,268.0,130.0
4.0,65fb74515ef30eb963f812041a6b84fd.jpg,CONSTRUCTION_ROAD,333.0,-49.0,270.0,117.0
3.0,65fb74515ef30eb963f812041a6b84fd.jpg,GARBAGE,381.0,257.0,431.0,348.0
,42735eb9b207886a4cade197d87a84fe.jpg,,,,,
3.0,dc732f968b41b7fd9d619299fd413568.jpg,GARBAGE,401.0,321.0,132.0,75.0
,5898934f6e671fc76d8e02497f132a1d.jpg,,,,,
3.0,70bcc4ccb67aa4a30ec05958b8bd8ef1.jpg,GARBAGE,755.0,653.0,234.0,192.0
3.0,70bcc4ccb67aa4a30ec05958b8bd8ef1.jpg,GARBAGE,712.0,628.0,256.0,211.0
4.0,22f44160adf8eeee3ea666ee10c2634b.jpg,CONSTRUCTION_ROAD,761.0,172.0,577.0,69.0
4.0,22f44160adf8eeee3ea666ee10c2634b.jpg,CONSTRUCTION_ROAD,1109.0,512.0,630.0,55.0
4.0,22f44160adf8eeee3ea666ee10c2634b.jpg,CONSTRUCTION_ROAD,428.0,-142.0,629.0,49.0
3.0,734bd8217c64094e8d70a0d19782fa3a.jpg,GARBAGE,98.0,18.0,304.0,245.0
3.0,734bd8217c64094e8d70a0d19782fa3a.jpg,GARBAGE,304.0,160.0,251.0,187.0
3.0,734bd8217c64094e8d70a0d19782fa3a.jpg,GARBAGE,976.0,898.0,467.0,414.0
0.0,734bd8217c64094e8d70a0d19782fa3a.jpg,GRAFFITI,306.0,165.0,209.0,145.0
0.0,734bd8217c64094e8d70a0d19782fa3a.jpg,GRAFFITI,371.0,251.0,207.0,141.0
2.0,4df2da970dd8533adbe0f839db888b66.jpg,POTHOLES,389.0,4.0,593.0,376.0
2.0,4df2da970dd8533adbe0f839db888b66.jpg,POTHOLES,691.0,520.0,498.0,308.0
3.0,7c6700c64e26b777aebb115b9fa48de3.jpg,GARBAGE,587.0,123.0,608.0,251.0
3.0,7c6700c64e26b777aebb115b9fa48de3.jpg,GARBAGE,683.0,300.0,598.0,363.0
3.0,7c6700c64e26b777aebb115b9fa48de3.jpg,GARBAGE,938.0,807.0,431.0,336.0
3.0,7c6700c64e26b777aebb115b9fa48de3.jpg,GARBAGE,639.0,411.0,436.0,262.0
3.0,7c6700c64e26b777aebb115b9fa48de3.jpg,GARBAGE,631.0,490.0,267.0,130.0
3.0,7c6700c64e26b777aebb115b9fa48de3.jpg,GARBAGE,584.0,354.0,504.0,309.0
8.0,13ffd30b95a01f54b9e9919126a2c5dd.jpg,SAND_ON_ROAD,996.0,816.0,270.0,167.0
0.0,db289f9f5939f6403e294f674dd7e658.jpg,GRAFFITI,669.0,592.0,236.0,193.0
0.0,db289f9f5939f6403e294f674dd7e658.jpg,GRAFFITI,818.0,732.0,248.0,199.0
3.0,db289f9f5939f6403e294f674dd7e658.jpg,GARBAGE,768.0,656.0,376.0,305.0
0.0,db289f9f5939f6403e294f674dd7e658.jpg,GRAFFITI,729.0,635.0,249.0,187.0
9.0,691ac30ec7f51eaef3e4440ac81288fa.jpg,CLUTTER_SIDEWALK,232.0,46.0,280.0,199.0
3.0,691ac30ec7f51eaef3e4440ac81288fa.jpg,GARBAGE,827.0,726.0,226.0,177.0
3.0,691ac30ec7f51eaef3e4440ac81288fa.jpg,GARBAGE,851.0,789.0,219.0,178.0
,5bd8503e41ba7ee0a4812507788e51ed.jpg,,,,,
4.0,510f0fff4fbf3bee405029ab1e0e5f4e.jpg,CONSTRUCTION_ROAD,769.0,589.0,297.0,223.0
3.0,510f0fff4fbf3bee405029ab1e0e5f4e.jpg,GARBAGE,650.0,541.0,429.0,360.0
4.0,510f0fff4fbf3bee405029ab1e0e5f4e.jpg,CONSTRUCTION_ROAD,546.0,295.0,300.0,220.0
4.0,510f0fff4fbf3bee405029ab1e0e5f4e.jpg,CONSTRUCTION_ROAD,916.0,745.0,293.0,214.0
10.0,643ba9db15edc596e8115c4467de6340.jpg,UNKEPT_FACAD,532.0,288.0,276.0,161.0
8.0,8084cbf559d93466e51707a16c4766dc.jpg,SAND_ON_ROAD,675.0,610.0,186.0,141.0
3.0,8084cbf559d93466e51707a16c4766dc.jpg,GARBAGE,113.0,-37.0,233.0,136.0
3.0,3091f4673a9c5917114aa7bcdb07685a.jpg,GARBAGE,458.0,352.0,399.0,334.0
0.0,8ee3d9ae87f18e737fbab5c356f424ef.jpg,GRAFFITI,530.0,458.0,174.0,117.0
3.0,05d33c5af5ca0de5cdc463bd46f0d7c1.jpg,GARBAGE,106.0,37.0,299.0,249.0
3.0,05d33c5af5ca0de5cdc463bd46f0d7c1.jpg,GARBAGE,707.0,622.0,258.0,202.0
9.0,1c7aa14f96507e94254a28ea4e1ee455.jpg,CLUTTER_SIDEWALK,790.0,270.0,348.0,199.0
3.0,1c7aa14f96507e94254a28ea4e1ee455.jpg,GARBAGE,168.0,95.0,285.0,235.0
3.0,1c7aa14f96507e94254a28ea4e1ee455.jpg,GARBAGE,649.0,589.0,289.0,244.0
9.0,1c7aa14f96507e94254a28ea4e1ee455.jpg,CLUTTER_SIDEWALK,1038.0,725.0,352.0,217.0
9.0,d1c663f142afdab180b2ae0e00e6ee6c.jpg,CLUTTER_SIDEWALK,300.0,-98.0,266.0,157.0
3.0,d1c663f142afdab180b2ae0e00e6ee6c.jpg,GARBAGE,686.0,549.0,257.0,185.0
4.0,f210e25205591e745c339c785e6fddfa.jpg,CONSTRUCTION_ROAD,425.0,140.0,256.0,150.0
4.0,f210e25205591e745c339c785e6fddfa.jpg,CONSTRUCTION_ROAD,230.0,-76.0,333.0,145.0
,5239f84541aa60064fee1affa911f968.jpg,,,,,
3.0,31300bc143de27d030717fd56be404f5.jpg,GARBAGE,203.0,129.0,309.0,258.0
3.0,31300bc143de27d030717fd56be404f5.jpg,GARBAGE,263.0,163.0,305.0,245.0
3.0,31300bc143de27d030717fd56be404f5.jpg,GARBAGE,133.0,60.0,330.0,285.0
3.0,31300bc143de27d030717fd56be404f5.jpg,GARBAGE,316.0,226.0,278.0,227.0
3.0,de9c3c092d2405029fb360c5c7a4d1be.jpg,GARBAGE,214.0,134.0,211.0,164.0
9.0,de9c3c092d2405029fb360c5c7a4d1be.jpg,CLUTTER_SIDEWALK,307.0,-102.0,379.0,197.0
3.0,de9c3c092d2405029fb360c5c7a4d1be.jpg,GARBAGE,721.0,645.0,212.0,165.0
3.0,de9c3c092d2405029fb360c5c7a4d1be.jpg,GARBAGE,290.0,192.0,211.0,157.0
9.0,de9c3c092d2405029fb360c5c7a4d1be.jpg,CLUTTER_SIDEWALK,1053.0,678.0,401.0,217.0
3.0,de9c3c092d2405029fb360c5c7a4d1be.jpg,GARBAGE,101.0,-20.0,212.0,147.0
3.0,de9c3c092d2405029fb360c5c7a4d1be.jpg,GARBAGE,516.0,441.0,189.0,136.0
3.0,de9c3c092d2405029fb360c5c7a4d1be.jpg,GARBAGE,462.0,386.0,198.0,140.0
3.0,de9c3c092d2405029fb360c5c7a4d1be.jpg,GARBAGE,159.0,41.0,212.0,154.0
4.0,1b755e257098992054567c650cb34b81.jpg,CONSTRUCTION_ROAD,151.0,-49.0,295.0,136.0
4.0,1b755e257098992054567c650cb34b81.jpg,CONSTRUCTION_ROAD,607.0,469.0,244.0,176.0
4.0,1b755e257098992054567c650cb34b81.jpg,CONSTRUCTION_ROAD,722.0,538.0,268.0,169.0
4.0,1b755e257098992054567c650cb34b81.jpg,CONSTRUCTION_ROAD,421.0,288.0,228.0,166.0
4.0,1b755e257098992054567c650cb34b81.jpg,CONSTRUCTION_ROAD,997.0,564.0,325.0,148.0
4.0,1b755e257098992054567c650cb34b81.jpg,CONSTRUCTION_ROAD,351.0,197.0,247.0,151.0
4.0,1b755e257098992054567c650cb34b81.jpg,CONSTRUCTION_ROAD,291.0,35.0,276.0,133.0
3.0,511b262a3f67fb459d3125ffab58d0fb.jpg,GARBAGE,643.0,574.0,212.0,159.0
3.0,511b262a3f67fb459d3125ffab58d0fb.jpg,GARBAGE,974.0,917.0,213.0,148.0
3.0,511b262a3f67fb459d3125ffab58d0fb.jpg,GARBAGE,163.0,40.0,300.0,214.0
3.0,511b262a3f67fb459d3125ffab58d0fb.jpg,GARBAGE,627.0,548.0,189.0,134.0
3.0,511b262a3f67fb459d3125ffab58d0fb.jpg,GARBAGE,964.0,868.0,190.0,124.0
3.0,511b262a3f67fb459d3125ffab58d0fb.jpg,GARBAGE,163.0,46.0,263.0,173.0
3.0,511b262a3f67fb459d3125ffab58d0fb.jpg,GARBAGE,601.0,520.0,257.0,187.0
3.0,511b262a3f67fb459d3125ffab58d0fb.jpg,GARBAGE,876.0,763.0,192.0,124.0
3.0,511b262a3f67fb459d3125ffab58d0fb.jpg,GARBAGE,714.0,590.0,290.0,190.0
1.0,6f709afaea963c65e7a83e407cd7fac8.jpg,FADED_SIGNAGE,194.0,130.0,178.0,124.0
5.0,6f709afaea963c65e7a83e407cd7fac8.jpg,BROKEN_SIGNAGE,72.0,-14.0,249.0,180.0
3.0,d983beeceb485dcc7d3782b7d4cb5a54.jpg,GARBAGE,391.0,298.0,300.0,240.0
3.0,d983beeceb485dcc7d3782b7d4cb5a54.jpg,GARBAGE,114.0,-16.0,235.0,166.0
0.0,d983beeceb485dcc7d3782b7d4cb5a54.jpg,GRAFFITI,380.0,252.0,181.0,118.0
0.0,d983beeceb485dcc7d3782b7d4cb5a54.jpg,GRAFFITI,309.0,197.0,192.0,115.0
0.0,d983beeceb485dcc7d3782b7d4cb5a54.jpg,GRAFFITI,239.0,105.0,193.0,109.0
2.0,edf85e1732621b2d92e281d62ec3e086.jpg,POTHOLES,449.0,195.0,469.0,294.0
2.0,edf85e1732621b2d92e281d62ec3e086.jpg,POTHOLES,482.0,225.0,385.0,241.0
0.0,edf85e1732621b2d92e281d62ec3e086.jpg,GRAFFITI,682.0,600.0,189.0,115.0
0.0,edf85e1732621b2d92e281d62ec3e086.jpg,GRAFFITI,968.0,791.0,206.0,102.0
3.0,320ace2f7532605ad6a70182184c7937.jpg,GARBAGE,296.0,261.0,262.0,234.0
7.0,320ace2f7532605ad6a70182184c7937.jpg,BAD_BILLBOARD,733.0,577.0,191.0,95.0
9.0,320ace2f7532605ad6a70182184c7937.jpg,CLUTTER_SIDEWALK,355.0,166.0,300.0,211.0
3.0,320ace2f7532605ad6a70182184c7937.jpg,GARBAGE,266.0,215.0,280.0,241.0
1.0,320ace2f7532605ad6a70182184c7937.jpg,FADED_SIGNAGE,364.0,298.0,203.0,143.0
4.0,320ace2f7532605ad6a70182184c7937.jpg,CONSTRUCTION_ROAD,383.0,298.0,247.0,179.0
9.0,320ace2f7532605ad6a70182184c7937.jpg,CLUTTER_SIDEWALK,262.0,-25.0,370.0,238.0
3.0,3f7167c9b516afe5e755710423162ab4.jpg,GARBAGE,72.0,-4.0,360.0,307.0
8.0,b0569eb85b4755a166f6e6da16c78fca.jpg,SAND_ON_ROAD,828.0,409.0,216.0,46.0
3.0,aea5006c375c0e1fbb64bcc16623da70.jpg,GARBAGE,481.0,404.0,331.0,284.0
3.0,15180189864f64fee5d039a7d7a98403.jpg,GARBAGE,950.0,867.0,276.0,221.0
3.0,15180189864f64fee5d039a7d7a98403.jpg,GARBAGE,89.0,-9.0,288.0,209.0
3.0,10e2926118794adcb4126bb6fcf34f10.jpg,GARBAGE,975.0,915.0,271.0,188.0
3.0,10e2926118794adcb4126bb6fcf34f10.jpg,GARBAGE,772.0,667.0,251.0,174.0
4.0,745eddd22581b5aa8aa0e5cd1f3e05b2.jpg,CONSTRUCTION_ROAD,999.0,371.0,403.0,89.0
4.0,745eddd22581b5aa8aa0e5cd1f3e05b2.jpg,CONSTRUCTION_ROAD,759.0,218.0,388.0,97.0
4.0,745eddd22581b5aa8aa0e5cd1f3e05b2.jpg,CONSTRUCTION_ROAD,409.0,-131.0,371.0,69.0
9.0,569dbd3553b269e84c68b2770352f7ed.jpg,CLUTTER_SIDEWALK,1026.0,759.0,585.0,290.0
7.0,569dbd3553b269e84c68b2770352f7ed.jpg,BAD_BILLBOARD,941.0,711.0,158.0,33.0
,b123fed838faf0a8f5edcf468ae52e10.jpg,,,,,
2.0,3d06fb4d951578a2552a2324740a5467.jpg,POTHOLES,540.0,392.0,530.0,322.0
4.0,3d06fb4d951578a2552a2324740a5467.jpg,CONSTRUCTION_ROAD,670.0,505.0,289.0,204.0
4.0,3d06fb4d951578a2552a2324740a5467.jpg,CONSTRUCTION_ROAD,1020.0,779.0,471.0,141.0
8.0,3d06fb4d951578a2552a2324740a5467.jpg,SAND_ON_ROAD,658.0,511.0,285.0,200.0
2.0,3d06fb4d951578a2552a2324740a5467.jpg,POTHOLES,562.0,437.0,408.0,277.0
4.0,3d06fb4d951578a2552a2324740a5467.jpg,CONSTRUCTION_ROAD,773.0,586.0,333.0,197.0
9.0,a46e62dc7d6408572c55357d074c7ef8.jpg,CLUTTER_SIDEWALK,99.0,-33.0,352.0,221.0
3.0,a46e62dc7d6408572c55357d074c7ef8.jpg,GARBAGE,247.0,156.0,195.0,138.0
9.0,a46e62dc7d6408572c55357d074c7ef8.jpg,CLUTTER_SIDEWALK,1000.0,436.0,346.0,195.0
9.0,a46e62dc7d6408572c55357d074c7ef8.jpg,CLUTTER_SIDEWALK,585.0,8.0,354.0,206.0
3.0,9c56d9847d061b47ea0e7b66f0096cde.jpg,GARBAGE,332.0,276.0,220.0,180.0
9.0,9c56d9847d061b47ea0e7b66f0096cde.jpg,CLUTTER_SIDEWALK,1051.0,686.0,361.0,192.0
9.0,9c56d9847d061b47ea0e7b66f0096cde.jpg,CLUTTER_SIDEWALK,868.0,258.0,368.0,197.0
3.0,e846938b21e4aba9419da248044cb4d3.jpg,GARBAGE,317.0,255.0,250.0,207.0
3.0,e846938b21e4aba9419da248044cb4d3.jpg,GARBAGE,666.0,585.0,321.0,272.0
2.0,319b9b4a0333d9044bde3121cc7ce27c.jpg,POTHOLES,529.0,298.0,531.0,287.0
2.0,319b9b4a0333d9044bde3121cc7ce27c.jpg,POTHOLES,817.0,624.0,310.0,175.0
3.0,2e7abe998a1e80904f850b83249c9ad3.jpg,GARBAGE,714.0,626.0,308.0,251.0
3.0,2e7abe998a1e80904f850b83249c9ad3.jpg,GARBAGE,676.0,454.0,322.0,231.0
3.0,2e7abe998a1e80904f850b83249c9ad3.jpg,GARBAGE,78.0,-25.0,315.0,235.0
3.0,b3615a5e86aea88482738916323055bb.jpg,GARBAGE,862.0,770.0,267.0,207.0
9.0,ca7c82fecf4189eb20a762b2bc164e88.jpg,CLUTTER_SIDEWALK,697.0,37.0,429.0,281.0
9.0,ca7c82fecf4189eb20a762b2bc164e88.jpg,CLUTTER_SIDEWALK,123.0,-40.0,421.0,306.0
9.0,ca7c82fecf4189eb20a762b2bc164e88.jpg,CLUTTER_SIDEWALK,1070.0,626.0,415.0,261.0
3.0,ca7c82fecf4189eb20a762b2bc164e88.jpg,GARBAGE,719.0,620.0,372.0,299.0
9.0,e69c62a682f4dbec3f2c5c60859774ca.jpg,CLUTTER_SIDEWALK,1056.0,659.0,235.0,118.0
9.0,e69c62a682f4dbec3f2c5c60859774ca.jpg,CLUTTER_SIDEWALK,539.0,98.0,303.0,170.0
3.0,7992efa12e3a2ac4a881bd1c1b7c851b.jpg,GARBAGE,507.0,437.0,352.0,299.0
9.0,7992efa12e3a2ac4a881bd1c1b7c851b.jpg,CLUTTER_SIDEWALK,1052.0,682.0,415.0,250.0
3.0,7992efa12e3a2ac4a881bd1c1b7c851b.jpg,GARBAGE,882.0,780.0,425.0,371.0
9.0,7992efa12e3a2ac4a881bd1c1b7c851b.jpg,CLUTTER_SIDEWALK,871.0,344.0,432.0,259.0
7.0,7992efa12e3a2ac4a881bd1c1b7c851b.jpg,BAD_BILLBOARD,826.0,451.0,181.0,78.0
3.0,95c042929563c263d0b535d19590b3c5.jpg,GARBAGE,760.0,685.0,338.0,288.0
3.0,95c042929563c263d0b535d19590b3c5.jpg,GARBAGE,390.0,296.0,283.0,217.0
3.0,95c042929563c263d0b535d19590b3c5.jpg,GARBAGE,663.0,573.0,314.0,253.0
3.0,95c042929563c263d0b535d19590b3c5.jpg,GARBAGE,293.0,212.0,300.0,249.0
3.0,95c042929563c263d0b535d19590b3c5.jpg,GARBAGE,907.0,751.0,351.0,262.0
3.0,95c042929563c263d0b535d19590b3c5.jpg,GARBAGE,284.0,196.0,276.0,215.0
0.0,a4ed70c8bd113ba593388308c445eb51.jpg,GRAFFITI,147.0,-48.0,218.0,127.0
0.0,a4ed70c8bd113ba593388308c445eb51.jpg,GRAFFITI,971.0,924.0,242.0,155.0
0.0,a4ed70c8bd113ba593388308c445eb51.jpg,GRAFFITI,777.0,631.0,212.0,144.0
3.0,a4ed70c8bd113ba593388308c445eb51.jpg,GARBAGE,162.0,68.0,381.0,319.0
0.0,a4ed70c8bd113ba593388308c445eb51.jpg,GRAFFITI,386.0,258.0,229.0,127.0
0.0,a4ed70c8bd113ba593388308c445eb51.jpg,GRAFFITI,429.0,142.0,232.0,130.0
0.0,a4ed70c8bd113ba593388308c445eb51.jpg,GRAFFITI,732.0,594.0,238.0,168.0
0.0,a4ed70c8bd113ba593388308c445eb51.jpg,GRAFFITI,306.0,182.0,216.0,150.0
3.0,3dc3d7bb743e354baa0dbf8460b98b56.jpg,GARBAGE,599.0,522.0,313.0,255.0
9.0,92d7fc644c68f6d9b40b43ba7c7341e0.jpg,CLUTTER_SIDEWALK,261.0,90.0,260.0,175.0
3.0,92d7fc644c68f6d9b40b43ba7c7341e0.jpg,GARBAGE,756.0,678.0,230.0,178.0
3.0,7c978694363b99b04d03347c658eaf49.jpg,GARBAGE,316.0,253.0,218.0,176.0
9.0,7c978694363b99b04d03347c658eaf49.jpg,CLUTTER_SIDEWALK,492.0,-128.0,369.0,201.0
9.0,7c978694363b99b04d03347c658eaf49.jpg,CLUTTER_SIDEWALK,811.0,235.0,364.0,199.0
9.0,7c978694363b99b04d03347c658eaf49.jpg,CLUTTER_SIDEWALK,1068.0,633.0,361.0,200.0
4.0,c97df7919083cdf772647ac118720b9d.jpg,CONSTRUCTION_ROAD,325.0,151.0,276.0,146.0
4.0,c97df7919083cdf772647ac118720b9d.jpg,CONSTRUCTION_ROAD,423.0,221.0,264.0,153.0
4.0,c97df7919083cdf772647ac118720b9d.jpg,CONSTRUCTION_ROAD,733.0,540.0,280.0,130.0
3.0,c97df7919083cdf772647ac118720b9d.jpg,GARBAGE,663.0,587.0,300.0,245.0
2.0,9ff331386e363c5d65f99d6b12ddbe57.jpg,POTHOLES,238.0,41.0,395.0,274.0
2.0,793e253cca6a033652d3b26e517dcf2c.jpg,POTHOLES,744.0,561.0,481.0,301.0
,28fa1f7b97cdc6e799cc5ee452ac8437.jpg,,,,,
9.0,3a5d020d34838e51c58b097b0202e9ab.jpg,CLUTTER_SIDEWALK,854.0,120.0,337.0,203.0
9.0,3a5d020d34838e51c58b097b0202e9ab.jpg,CLUTTER_SIDEWALK,995.0,852.0,343.0,215.0
3.0,48a17728eb30af33e84aaf8818cb1098.jpg,GARBAGE,999.0,785.0,308.0,193.0
3.0,48a17728eb30af33e84aaf8818cb1098.jpg,GARBAGE,376.0,301.0,162.0,111.0
3.0,48a17728eb30af33e84aaf8818cb1098.jpg,GARBAGE,520.0,427.0,164.0,103.0
3.0,48a17728eb30af33e84aaf8818cb1098.jpg,GARBAGE,680.0,613.0,161.0,111.0
3.0,48a17728eb30af33e84aaf8818cb1098.jpg,GARBAGE,612.0,530.0,237.0,176.0
3.0,7f2e5154b15c998b1c724acb2106fe07.jpg,GARBAGE,488.0,363.0,207.0,119.0
